Store,Dept,Date,IsHoliday,Weekly_Pred
1.0,1.0,2011-05-06,False,18096.950113262203
1.0,1.0,2011-05-13,False,18299.033501426144
1.0,1.0,2011-05-20,False,16000.457015149565
1.0,1.0,2011-05-27,False,16022.598229171512
1.0,1.0,2011-06-03,False,17067.566334805022
1.0,1.0,2011-06-10,False,17192.504816731824
1.0,1.0,2011-06-17,False,16677.84359928061
1.0,1.0,2011-06-24,False,16591.909627166962
1.0,2.0,2011-05-06,False,48287.89555777284
1.0,2.0,2011-05-13,False,44888.375029412106
1.0,2.0,2011-05-20,False,46232.214831915226
1.0,2.0,2011-05-27,False,46830.88951108931
1.0,2.0,2011-06-03,False,48219.727168549325
1.0,2.0,2011-06-10,False,47297.32290120144
1.0,2.0,2011-06-17,False,47700.89545198484
1.0,2.0,2011-06-24,False,46012.337821632165
1.0,3.0,2011-05-06,False,9712.591354769462
1.0,3.0,2011-05-13,False,8232.585332037892
1.0,3.0,2011-05-20,False,8489.153271096013
1.0,3.0,2011-05-27,False,8471.791141942882
1.0,3.0,2011-06-03,False,8186.961629306646
1.0,3.0,2011-06-10,False,7777.0442545446085
1.0,3.0,2011-06-17,False,8042.279708187833
1.0,3.0,2011-06-24,False,7428.74638480761
1.0,4.0,2011-05-06,False,36899.44454923453
1.0,4.0,2011-05-13,False,32871.25300228614
1.0,4.0,2011-05-20,False,35277.296039757384
1.0,4.0,2011-05-27,False,35902.5261838332
1.0,4.0,2011-06-03,False,39049.09669759818
1.0,4.0,2011-06-10,False,35136.353335953616
1.0,4.0,2011-06-17,False,34871.01378996712
1.0,4.0,2011-06-24,False,33734.65862236679
1.0,5.0,2011-05-06,False,20053.217759289157
1.0,5.0,2011-05-13,False,17818.21506673012
1.0,5.0,2011-05-20,False,15361.570124665875
1.0,5.0,2011-05-27,False,16675.040288229724
1.0,5.0,2011-06-03,False,23286.23746367307
1.0,5.0,2011-06-10,False,19910.969430672023
1.0,5.0,2011-06-17,False,20566.55959947514
1.0,5.0,2011-06-24,False,18344.570256796625
1.0,6.0,2011-05-06,False,5901.576948820502
