Store,Dept,Date,IsHoliday,Weekly_Pred
1.0,1.0,2012-07-06,False,17096.334135612018
1.0,1.0,2012-07-13,False,17142.041272719867
1.0,1.0,2012-07-20,False,16130.969081004627
1.0,1.0,2012-07-27,False,16585.617250522144
1.0,1.0,2012-08-03,False,17093.29331405974
1.0,1.0,2012-08-10,False,16434.441126903064
1.0,1.0,2012-08-17,False,16325.16675384856
1.0,1.0,2012-08-24,False,15852.200053294666
1.0,1.0,2012-08-31,False,18164.677209456928
1.0,2.0,2012-07-06,False,46360.822339069506
1.0,2.0,2012-07-13,False,47928.07986260619
1.0,2.0,2012-07-20,False,47533.7044007894
1.0,2.0,2012-07-27,False,46895.5322601911
1.0,2.0,2012-08-03,False,51000.75310279097
1.0,2.0,2012-08-10,False,48849.79263235297
1.0,2.0,2012-08-17,False,49841.15560318198
1.0,2.0,2012-08-24,False,49225.414112341066
1.0,2.0,2012-08-31,False,50785.933496248384
1.0,3.0,2012-07-06,False,9784.096875519583
1.0,3.0,2012-07-13,False,14835.19042787058
1.0,3.0,2012-07-20,False,17826.536673874685
1.0,3.0,2012-07-27,False,20389.2925860594
1.0,3.0,2012-08-03,False,26291.58132454855
1.0,3.0,2012-08-10,False,31180.71122750742
1.0,3.0,2012-08-17,False,44080.01362893088
1.0,3.0,2012-08-24,False,49118.94365736945
1.0,3.0,2012-08-31,False,21375.431890935728
1.0,4.0,2012-07-06,False,40662.470978414174
1.0,4.0,2012-07-13,False,37614.546697293874
1.0,4.0,2012-07-20,False,37438.308805142995
1.0,4.0,2012-07-27,False,37640.04371563112
1.0,4.0,2012-08-03,False,42061.63826671755
1.0,4.0,2012-08-10,False,39641.360802804586
1.0,4.0,2012-08-17,False,41689.30116096651
1.0,4.0,2012-08-24,False,38334.43012634432
1.0,4.0,2012-08-31,False,40474.19915786898
1.0,5.0,2012-07-06,False,19104.783939209865
1.0,5.0,2012-07-13,False,18330.162320223735
1.0,5.0,2012-07-20,False,18575.104444292472
1.0,5.0,2012-07-27,False,18044.9662257704
1.0,5.0,2012-08-03,False,19800.47819629042
1.0,5.0,2012-08-10,False,18793.2468765053
1.0,5.0,2012-08-17,False,17964.23509457438
1.0,5.0,2012-08-24,False,16403.962627974437
1.0,5.0,2012-08-31,False,17474.780205336498
1.0,6.0,2012-07-06,False,4101.83980696021
1.0,6.0,2012-07-13,False,2990.1797851782885
1.0,6.0,2012-07-20,False,3314.776175664052
1.0,6.0,2012-07-27,False,3136.763402150258
1.0,6.0,2012-08-03,False,3327.4120761614886
